DATA,EXCEPTION,time,pitch,roll,yaw,airspeed,displayedAltitude,pressureAltitude,turnRate,verticalSpeed,lateralAcceleration,verticalAcceleration,angleOfAttack,
03032924+018+00053000000+0096-001+01+1099FA49FE01C0,ok,11009375,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032925+018+00053000000+0051-007+01+1099FA4AD901B8,ok,11009390,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.7,0.01,1.0,0.98999995,
03032926+017+00053000000+0051-007+01+1099FA4AD901B8,ok,11009406,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.7,0.01,1.0,0.98999995,
03032927+017+00053000000+0051-009+01+1099FA4AD901BB,ok,11009421,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.90000004,0.01,1.0,0.98999995,
03032928+017+00053000000+0051-009+01+1099FA4AD901BC,ok,11009437,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.90000004,0.01,1.0,0.98999995,
03032929+017+00053000000+0051-009+01+1099FA4AD901BD,ok,11009453,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.90000004,0.01,1.0,0.98999995,
03032930+017+00053000000+0096-001+01+1099FA49FE01BC,ok,11009468,1.7,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032931+017+00053000000+0096-001+01+1099FA49FE01BD,ok,11009484,1.7,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032932+017+00053000000+0096+000+01+1099FA49FE01BB,ok,11009500,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032933+017+00053000000+0096+000+01+1099FA49FE01BC,ok,11009515,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032934+017+00053000000+0096-001+01+1099FA49FE01C0,ok,11009531,1.7,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032935+017+00053000000+0051-011+01+1099FA4AD901B3,ok,11009546,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-1.1,0.01,1.0,0.98999995,
03032936+017+00053000000+0051-011+01+1099FA4AD901B4,ok,11009562,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-1.1,0.01,1.0,0.98999995,
03032937+017+00053000000+0051-007+01+1099FA4AD901BA,ok,11009578,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.7,0.01,1.0,0.98999995,
03032938+017+00053000000+0051-007+01+1099FA4AD901BB,ok,11009593,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.7,0.01,1.0,0.98999995,
03032939+017+00053000000+0051-007+01+1099FA4AD901BC,ok,11009609,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.7,0.01,1.0,0.98999995,
03032940+017+00053000000+0096+000+01+1099FA49FE01BA,ok,11009625,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032941+017+00053000000+0096-001+01+1099FA49FE01BE,ok,11009640,1.7,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032942+017+00043000000+0096-001+01+1099FA49FE01BE,ok,11009656,1.7,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032943+017+00043000000+0096-001+01+1099FA49FE01BF,ok,11009671,1.7,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032944+017+00043000000+0096-001+01+1099FA49FE01C0,ok,11009687,1.7,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03032945+017+00043000000+0051-005+01+1099FA4AD901B6,ok,11009703,1.7,0.4,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03032946+017+00043000000+0051-005+01+1099FA4AD901B7,ok,11009718,1.7,0.4,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03032947+017+00053000000+0051-005+01+1099FA4AD901B9,ok,11009734,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03032948+017+00053000000+0051-005+01+1099FA4AD901BA,ok,11009750,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03032949+017+00053000000+0051-005+01+1099FA4AD901BB,ok,11009765,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03032950+017+00053000000+0096+000+01+1099FA49FE01BB,ok,11009781,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032951+017+00053000000+0096+000+01+1099FA49FE01BC,ok,11009796,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032952+017+00053000000+0096+000+01+1099FA49FE01BD,ok,11009812,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032953+017+00053000000+0096+000+01+1099FA49FE01BE,ok,11009828,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032954+017+00053000000+0096+000+01+1099FA49FE01BF,ok,11009843,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032955+017+00053000000+0051-004+01+1099FA4AD901B7,ok,11009859,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03032956+018+00063000000+0051-004+01+1099FA4AD901BA,ok,11009875,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03032957+018+00063000000+0051-004+01+1099FA4AD901BB,ok,11009890,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03032958+018+00063000000+0051-004+01+1099FA4AD901BC,ok,11009906,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03032959+018+00063000000+0051-004+01+1099FA4AD901BD,ok,11009921,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03032960+018+00063000000+0096+000+01+1099FA49FE01BE,ok,11009937,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032961+018+00063000000+0096+000+01+1099FA49FE01BF,ok,11009953,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032962+018+00063000000+0096+000+01+1099FA49FE01C0,ok,11009968,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032963+018+00063000000+0096+000+01+1099FA49FE01C1,ok,11009984,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032900+018+00063000000+0096+000+01+1099FA49FE01B8,ok,11009000,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03032901+018+00063000000+0051-003+01+1099FA4AD901AF,ok,11009015,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03033002+018+00063000000+0051-003+02+1099FA4AD901A9,ok,11010031,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.02,1.0,0.98999995,
03033003+018+00063000000+0051-001+02+1099FA4AD901A8,ok,11010046,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.1,0.02,1.0,0.98999995,
03033004+018+00063000000+0051-001+02+1099FA4AD901A9,ok,11010062,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.1,0.02,1.0,0.98999995,
03033005+018+00063000000+0051-001+02+1099FA4AD901AA,ok,11010078,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.1,0.02,1.0,0.98999995,
03033006+018+00063000000+0096+000+02+1099FA49FE01B7,ok,11010093,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033007+018+00063000000+0096+000+02+1099FA49FE01B8,ok,11010109,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033008+018+00063000000+0096+000+02+1099FA49FE01B9,ok,11010125,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033009+018+00063000000+0096+000+02+1099FA49FE01BA,ok,11010140,1.8000001,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033010+018+00053000000+0096+000+02+1099FA49FE01B1,ok,11010156,1.8000001,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033011+018+00053000000+0051-006+02+1099FA4AD901AB,ok,11010171,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.6,0.02,1.0,0.98999995,
03033012+018+00053000000+0051-006+02+1099FA4AD901AC,ok,11010187,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.6,0.02,1.0,0.98999995,
03033013+018+00053000000+0051-004+02+1099FA4AD901AB,ok,11010203,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.4,0.02,1.0,0.98999995,
03033014+018+00053000000+0051-004+02+1099FA4AD901AC,ok,11010218,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.4,0.02,1.0,0.98999995,
03033015+018+00053000000+0051-004+01+1099FA4AD901AC,ok,11010234,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033016+018+00053000000+0096+000+01+1099FA49FE01B6,ok,11010250,1.8000001,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033017+018+00053000000+0096+000+01+1099FA49FE01B7,ok,11010265,1.8000001,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033018+018+00043000000+0096+000+01+1099FA49FE01B7,ok,11010281,1.8000001,0.4,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033019+017+00053000000+0096+000+01+1099FA49FE01B8,ok,11010296,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033020+017+00053000000+0096+000+01+1099FA49FE01B0,ok,11010312,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033021+017+00053000000+0051-003+01+1099FA4AD901A7,ok,11010328,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03033022+017+00053000000+0051-003+01+1099FA4AD901A8,ok,11010343,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03033023+017+00053000000+0051-001+01+1099FA4AD901A7,ok,11010359,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03033024+017+00053000000+0051-001+01+1099FA4AD901A8,ok,11010375,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03033025+017+00053000000+0051-001+01+1099FA4AD901A9,ok,11010390,1.7,0.5,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03033026+017+00053000000+0096+000+01+1099FA49FE01B6,ok,11010406,1.7,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033027+018+00063000000+0096-001+01+1099FA49FE01BC,ok,11010421,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033028+018+00063000000+0096-001+01+1099FA49FE01BD,ok,11010437,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033029+018+00063000000+0096-001+01+1099FA49FE01BE,ok,11010453,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033030+018+00063000000+0096-001+01+1099FA49FE01B6,ok,11010468,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033031+018+00063000000+0051-002+01+1099FA4AD901A9,ok,11010484,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033032+018+00063000000+0051-002+01+1099FA4AD901AA,ok,11010500,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033033+018+00063000000+0051-002+01+1099FA4AD901AB,ok,11010515,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033034+018+00063000000+0051-002+01+1099FA4AD901AC,ok,11010531,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033035+018+00063000000+0051-002+02+1099FA4AD901AE,ok,11010546,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.02,1.0,0.98999995,
03033036+018+00063000000+0096-001+02+1099FA49FE01BD,ok,11010562,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033037+018+00063000000+0096-001+02+1099FA49FE01BE,ok,11010578,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033038+018+00063000000+0096-001+02+1099FA49FE01BF,ok,11010593,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033039+018+00063000000+0096-001+02+1099FA49FE01C0,ok,11010609,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033040+018+00063000000+0096-001+02+1099FA49FE01B8,ok,11010625,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033041+018+00063000000+0051-004+02+1099FA4AD901AD,ok,11010640,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.02,1.0,0.98999995,
03033042+018+00063000000+0051-004+02+1099FA4AD901AE,ok,11010656,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.02,1.0,0.98999995,
03033043+019+00063000000+0051-003+02+1099FA4AD901AF,ok,11010671,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.02,1.0,0.98999995,
03033044+019+00063000000+0051-003+02+1099FA4AD901B0,ok,11010687,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.02,1.0,0.98999995,
03033045+019+00063000000+0051-003+02+1099FA4AD901B1,ok,11010703,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.02,1.0,0.98999995,
03033046+019+00053000000+0096-001+02+1099FA49FE01BE,ok,11010718,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033047+019+00053000000+0096-001+02+1099FA49FE01BF,ok,11010734,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033048+019+00053000000+0096-001+02+1099FA49FE01C0,ok,11010750,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033049+019+00053000000+0096-001+01+1099FA49FE01C0,ok,11010765,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033050+019+00043000000+0096-001+01+1099FA49FE01B7,ok,11010781,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033051+019+00043000000+0051-006+01+1099FA4AD901AE,ok,11010796,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.6,0.01,1.0,0.98999995,
03033052+019+00043000000+0051-006+01+1099FA4AD901AF,ok,11010812,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.6,0.01,1.0,0.98999995,
03033053+019+00043000000+0051-004+01+1099FA4AD901AE,ok,11010828,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033054+019+00043000000+0051-004+01+1099FA4AD901AF,ok,11010843,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033055+019+00043000000+0051-004+01+1099FA4AD901B0,ok,11010859,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033056+019+00043000000+0096-001+01+1099FA49FE01BD,ok,11010875,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033057+019+00043000000+0096-001+01+1099FA49FE01BE,ok,11010890,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033058+019+00043000000+0096-001+01+1099FA49FE01BF,ok,11010906,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033059+019+00043000000+0096-001+01+1099FA49FE01C0,ok,11010921,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033060+019+00043000000+0096-001+01+1099FA49FE01B8,ok,11010937,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033061+019+00043000000+0051-005+01+1099FA4AD901AE,ok,11010953,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03033062+019+00043000000+0051-005+01+1099FA4AD901AF,ok,11010968,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03033063+019+00043000000+0051-004+01+1099FA4AD901AF,ok,11010984,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033000+019+00053000000+0051-004+01+1099FA4AD901A7,ok,11010000,1.9,0.5,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033001+019+00053000000+0051-004+01+1099FA4AD901A8,ok,11010015,1.9,0.5,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033002+019+00053000000+0096+000+01+1099FA49FE01B2,ok,11010031,1.9,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033103+019+00053000000+0096+000+01+1099FA49FE01B4,ok,11011046,1.9,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033104+019+00053000000+0096+000+01+1099FA49FE01B5,ok,11011062,1.9,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033105+019+00053000000+0096+000+01+1099FA49FE01B6,ok,11011078,1.9,0.5,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033106+019+00063000000+0096+000+01+1099FA49FE01B8,ok,11011093,1.9,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033107+019+00063000000+0051-001+01+1099FA4AD901AD,ok,11011109,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03033108+019+00063000000+0051-001+01+1099FA4AD901AE,ok,11011125,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.1,0.01,1.0,0.98999995,
03033109+019+00063000000+0051-004+01+1099FA4AD901B2,ok,11011140,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033110+019+00063000000+0051-004+01+1099FA4AD901AA,ok,11011156,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033111+019+00063000000+0051-004+01+1099FA4AD901AB,ok,11011171,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033112+019+00063000000+0096+000+01+1099FA49FE01B5,ok,11011187,1.9,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.01,1.0,0.98999995,
03033113+019+00063000000+0096+000+02+1099FA49FE01B7,ok,11011203,1.9,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033114+019+00063000000+0096+000+02+1099FA49FE01B8,ok,11011218,1.9,0.6,300.0,0.0,96.0,NaN,0.0,NaN,0.02,1.0,0.98999995,
03033115+019+00063000000+0096-001+02+1099FA49FE01BC,ok,11011234,1.9,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033116+019+00063000000+0096-001+02+1099FA49FE01BD,ok,11011250,1.9,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033117+019+00063000000+0051-004+02+1099FA4AD901B2,ok,11011265,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.02,1.0,0.98999995,
03033118+018+00063000000+0051-004+02+1099FA4AD901B2,ok,11011281,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.4,0.02,1.0,0.98999995,
03033119+018+00063000000+0051-006+02+1099FA4AD901B5,ok,11011296,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.6,0.02,1.0,0.98999995,
03033120+018+00053000000+0051-006+02+1099FA4AD901AC,ok,11011312,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.6,0.02,1.0,0.98999995,
03033121+018+00053000000+0051-006+02+1099FA4AD901AD,ok,11011328,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.6,0.02,1.0,0.98999995,
03033122+018+00053000000+0096-001+02+1099FA49FE01B8,ok,11011343,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033123+018+00053000000+0096-001+02+1099FA49FE01B9,ok,11011359,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033124+018+00053000000+0096-001+01+1099FA49FE01B9,ok,11011375,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033125+018+00053000000+0096-001+01+1099FA49FE01BA,ok,11011390,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033126+018+00053000000+0096-001+01+1099FA49FE01BB,ok,11011406,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033127+018+00053000000+0051-006+01+1099FA4AD901B2,ok,11011421,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.6,0.01,1.0,0.98999995,
03033128+018+00053000000+0051-006+01+1099FA4AD901B3,ok,11011437,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.6,0.01,1.0,0.98999995,
03033129+018+00053000000+0051-005+01+1099FA4AD901B3,ok,11011453,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03033130+018+00053000000+0051-005+01+1099FA4AD901AB,ok,11011468,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03033131+018+00053000000+0051-005+01+1099FA4AD901AC,ok,11011484,1.8000001,0.5,300.0,0.0,NaN,51.0,NaN,-0.5,0.01,1.0,0.98999995,
03033132+018+00053000000+0096-001+01+1099FA49FE01B8,ok,11011500,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033133+018+00053000000+0096-001+01+1099FA49FE01B9,ok,11011515,1.8000001,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033134+018+00063000000+0096-001+01+1099FA49FE01BB,ok,11011531,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033135+018+00063000000+0096-002+01+1099FA49FE01BD,ok,11011546,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033136+018+00063000000+0096-002+01+1099FA49FE01BE,ok,11011562,1.8000001,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033137+018+00063000000+0051-003+01+1099FA4AD901B1,ok,11011578,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03033138+018+00063000000+0051-003+01+1099FA4AD901B2,ok,11011593,1.8000001,0.6,300.0,0.0,NaN,51.0,NaN,-0.3,0.01,1.0,0.98999995,
03033139+019+00063000000+0051-002+01+1099FA4AD901B3,ok,11011609,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033140+019+00063000000+0051-002+01+1099FA4AD901AB,ok,11011625,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033141+019+00063000000+0051-002+01+1099FA4AD901AC,ok,11011640,1.9,0.6,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
03033142+019+00063000000+0096-002+01+1099FA49FE01BC,ok,11011656,1.9,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033143+019+00063000000+0096-002+01+1099FA49FE01BD,ok,11011671,1.9,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033144+019+00063000000+0096-002+01+1099FA49FE01BE,ok,11011687,1.9,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033145+019+00063000000+0096-002+01+1099FA49FE01BF,ok,11011703,1.9,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033146+019+00063000000+0096-002+01+1099FA49FE01C0,ok,11011718,1.9,0.6,300.0,0.0,96.0,NaN,-0.2,NaN,0.01,1.0,0.98999995,
03033147+019+00063000000+0051+000+02+1099FA4AD901AF,ok,11011734,1.9,0.6,300.0,0.0,NaN,51.0,NaN,0.0,0.02,1.0,0.98999995,
03033148+019+00053000000+0051+000+02+1099FA4AD901AF,ok,11011750,1.9,0.5,300.0,0.0,NaN,51.0,NaN,0.0,0.02,1.0,0.98999995,
03033149+019+00053000000+0051+000+02+1099FA4AD901B0,ok,11011765,1.9,0.5,300.0,0.0,NaN,51.0,NaN,0.0,0.02,1.0,0.98999995,
03033150+019+00053000000+0051+000+02+1099FA4AD901A8,ok,11011781,1.9,0.5,300.0,0.0,NaN,51.0,NaN,0.0,0.02,1.0,0.98999995,
03033151+019+00053000000+0051+000+02+1099FA4AD901A9,ok,11011796,1.9,0.5,300.0,0.0,NaN,51.0,NaN,0.0,0.02,1.0,0.98999995,
03033152+019+00053000000+0096-001+02+1099FA49FE01BC,ok,11011812,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033153+019+00053000000+0096-001+02+1099FA49FE01BD,ok,11011828,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033154+019+00053000000+0096-001+02+1099FA49FE01BE,ok,11011843,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.02,1.0,0.98999995,
03033155+019+00053000000+0096-001+01+1099FA49FE01BE,ok,11011859,1.9,0.5,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033156+019+00043000000+0096-001+01+1099FA49FE01BE,ok,11011875,1.9,0.4,300.0,0.0,96.0,NaN,-0.1,NaN,0.01,1.0,0.98999995,
03033157+019+00043000000+0051-004+01+1099FA4AD901B3,ok,11011890,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033158+019+00043000000+0051-004+01+1099FA4AD901B4,ok,11011906,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.4,0.01,1.0,0.98999995,
03033159+019+00043000000+0051-002+01+1099FA4AD901B3,ok,11011921,1.9,0.4,300.0,0.0,NaN,51.0,NaN,-0.2,0.01,1.0,0.98999995,
